央视,#genre#	
愛爾達體育2台,mitv://fccs.word-tv.com:9906/62596cee000e512213fba2460c39ef10
愛爾達體育3台,mitv://fccs.word-tv.com:9906/62596d0a0009c5b313fc0e7cd12205f2
博斯高球一台,mitv://fccs.word-tv.com:9906/62596d9e000e5b6c13fe51c8c1ca116c
博斯高球二台,mitv://fccs.word-tv.com:9906/6259b7ea000cad1415208a3ab972be5a
博斯運動一台,mitv://fccs.word-tv.com:9906/6260e5500006db331736dc200a9d70bc
博斯運動二台,mitv://fccs.word-tv.com:9906/6261364f000a426f187341173b92f79b
博斯魅力網,mitv://fccs.word-tv.com:9906/6260e5df0005c49317390a70b64c7b9b
博斯網球台,mitv://fccs.word-tv.com:9906/6259b8080009f08a1520feb706074e92
星衛娛樂台,mitv://fccs.word-tv.com:9906/6259b4eb0005f6251514d46a93c04eb3
TVBS精采台,mitv://fccs.word-tv.com:9906/6259b507000647d0151541dfdfa4429f
DreamWorks,mitv://fccs.word-tv.com:9906/6259b527000085d61515bd669d7ec89a
medici-arts,mitv://fccs.word-tv.com:9906/6260e56600092796173732a63095dc7a
mezzo live,mitv://fccs.word-tv.com:9906/6259b5420005dbab1516283bb17231c9
古典音樂台CLASSICA HD,mitv://fccs.word-tv.com:9906/6260fd970004b7061795b0eb2df29131
LUXE TV Channel,mitv://fccs.word-tv.com:9906/6259b55f000cba8815169b462e40e185
三立戲劇,mitv://fccs.word-tv.com:9906/6259b5a1000d5db415179d3f530f1044
三立綜合,mitv://fccs.word-tv.com:9906/6259b57f0003ca05151715fc95200be0
亞洲旅遊台,mitv://fccs.word-tv.com:9906/6260e4ab0008152e173457e810b3184d
Travel Channel,mitv://fccs.word-tv.com:9906/626141950004f9a5189f492c02913ec0
龍華洋片,mitv://fccs.word-tv.com:9906/62613bc2000a344018888a4b2452f6fd
龍華經典,mitv://fccs.word-tv.com:9906/62618a40000060f919bb23f73fed9563
龍華戲劇,mitv://fccs.word-tv.com:9906/6260e4c0000811ed1734a9ef0f8923c2
龍華偶像,mitv://fccs.word-tv.com:9906/6260e4e9000627b41735499a8a2abd33
龍華影劇,mitv://fccs.word-tv.com:9906/6260e4fc0003a35a1735932d66a9b4e5
靖天資訊,mitv://fccs.word-tv.com:9906/62680bf30004db8219222787aaffbf79
靖天卡通台,mitv://fccs.word-tv.com:9906/62618c1e000132fa19c26f5d328c9a20
晴天日本,mitv://fccs.word-tv.com:9906/6260e53d0006302e173691bcb1337e0a
KLT-靖天國際台,mitv://fccs.word-tv.com:9906/62618c820009926c19c3f821ebec02ee
幸福空間居家台,mitv://fccs.word-tv.com:9906/6260e5930002f4ee1737e0d8c16e8abc
HGTV 居家樂活頻道,mitv://fccs.word-tv.com:9906/626197e30008e06719f06adc8c2c9e9a
LOVE NATURE,mitv://fccs.word-tv.com:9906/6260e5a4000e4c4817382627a71c329e
tvN,mitv://fccs.word-tv.com:9906/6260e5b8000664c11738724174984fec
靖洋卡通台Nice Bingo,mitv://fccs.word-tv.com:9906/6260e5f00006cfff17394d1df9bdf95d
靖洋戲劇台,mitv://fccs.word-tv.com:9906/6260e602000b292d1739948a4e6140fe
Warner TV　,mitv://fccs.word-tv.com:9906/6260fa2e000ad4fb17886054ef6e4e06
天映經典電影,mitv://fccs.word-tv.com:9906/6260fa83000c7b8e1789acc84075d31b
韓國娛樂台KMTV,mitv://fccs.word-tv.com:9906/6260fa95000d4aba1789f34d5039df1a
歷史頻道,mitv://fccs.word-tv.com:9906/6261294500077fb31840515220a0a636
HISTORY 2,mitv://fccs.word-tv.com:9906/62612b2d000c46021847c4cb0d2536d1
BBC Earth,mitv://fccs.word-tv.com:9906/62612d0100000350184ee5c7d2e06684
BBC Lifestyle,mitv://fccs.word-tv.com:9906/62612d25000c2e05184f7584a93f9e5e
美食星球頻道,mitv://fccs.word-tv.com:9906/626139fa00036cff1881934f1fc1ae06
FOOD美食,mitv://fccs.word-tv.com:9906/62612f36000389e4185785b669c4f5bf
罪案偵緝頻道,mitv://fccs.word-tv.com:9906/62612fc9000147ae1859c35a8e800dbf
星衛HD電影台,mitv://fccs.word-tv.com:9906/62613c0200051f95188982fec2ef3ed5
美亞電影台,mitv://fccs.word-tv.com:9906/62613d420000a1a0188e63d84b81b11c
寰宇財經台,mitv://fccs.word-tv.com:9906/626179de00005255197b252361cec9d5
寰宇綜合,mitv://fccs.word-tv.com:9906/62617a13000860ad197bf63b948c0cc6
影迷數位紀實台,mitv://fccs.word-tv.com:9906/62674e25000e7546163cbd4c2de58212
影迷數位電影台,mitv://fccs.word-tv.com:9906/626a074600072a2c06db6c8c9af16e70
壹電影台,mitv://fccs.word-tv.com:9906/62674e97000a6a59163e799316c3d943
amc最愛電影,mitv://fccs.word-tv.com:9906/62674eb900041ef4163efcc6b4c8cd0b
CinemaWorld,mitv://fccs.word-tv.com:9906/626750ba0002f9431646d0630173b458
民視第一台,mitv://fccs.word-tv.com:9906/626927db000004640372b0c04cca9ca3
民視台灣台,mitv://fccs.word-tv.com:9906/62692823000550c80373cb5be6f7e438
台視新聞HD,mitv://fccs.word-tv.com:9906/6269285d000bc5c40374af92643669c3
台視財經,mitv://fccs.word-tv.com:9906/626928870002ef3e0375515fa02e33ba
台視綜合,mitv://fccs.word-tv.com:9906/626929ef0001a650037acf4bc1fd630b
中視新聞HD,mitv://fccs.word-tv.com:9906/626928b800072a99037611dc7cf5b636
中視經典,mitv://fccs.word-tv.com:9906/626928e3000ce0de0376bb4ad8c2f741
中視菁采,mitv://fccs.word-tv.com:9906/6269290b000463f70377555ece4c7fca
華視體育文化教育,mitv://fccs.word-tv.com:9906/62692aad0004ff59037db656efdee736
華視資訊,mitv://fccs.word-tv.com:9906/62692acf000c5e7a037e3d0919397c0a
公視3,mitv://fccs.word-tv.com:9906/62692af700080a87037ed82d98f82f9d
France 24,mitv://fccs.word-tv.com:9906/62618b8d0007241819c03a7a7bfe8708
DW-TV,mitv://fccs.word-tv.com:9906/626191960005358319d7cd241ef843c4
CNBC Asia Channel,mitv://fccs.word-tv.com:9906/626854f2000c5c52003ad5c1393ee879
Bloomberg News,mitv://fccs.word-tv.com:9906/626191ed0001b05319d92015e4a6cb61
新加坡新聞,mitv://fccs.word-tv.com:9906/6261934a0007e00f19de74f21e2709b4
TV5 Monde,mitv://fccs.word-tv.com:9906/62619385000ca19e19df5ca2f9eb4def
NHK word,mitv://fccs.word-tv.com:9906/626193dc00042c1e19e0ae50e7db21fc

有效源,#genre#
东森电影台HD,http://171.110.62.170:8181/tsfile/live/1075_1.m3u8?blog.ntnas.top
凤凰资讯台HD,http://171.110.62.170:8181/tsfile/live/1069_1.m3u8?blog.ntnas.top
凤凰中文台HD,http://171.110.62.170:8181/tsfile/live/1070_1.m3u8?blog.ntnas.top
凤凰香港台HD,http://171.110.62.170:8181/tsfile/live/1071_1.m3u8?blog.ntnas.top
天眏经典CCM HD,http://171.110.62.170:8181/tsfile/live/1076_1.m3u8?blog.ntnas.top
海外电影,http://171.110.62.170:8181/tsfile/live/1147_1.m3u8?blog.ntnas.top
天眏经典,http://171.110.62.170:8181/tsfile/live/1000_1.m3u8?blog.ntnas.top
龙祥时代HD,http://171.110.62.170:8181/tsfile/live/1077_1.m3u8
4号[1920*1080],http://59.125.122.90:18504/.m3u8
1号[1920*1080],http://59.125.122.90:18501/.m3u8
7号[1920*1080],http://59.125.122.90:18507/.m3u8
8号[1920*1080],http://59.125.122.90:18508/.m3u8
12号[1920*1080],http://59.125.122.90:18512/.m3u8
13号[1920*1080],http://59.125.122.90:18513/.m3u8
17号[1920*1080],http://59.125.122.90:18517/.m3u8
21号[1920*1080],http://59.125.122.90:18521/.m3u8
22号[1920*1080],http://59.125.122.90:18522/.m3u8
25号[1920*1080],http://59.125.122.90:18525/.m3u8
31号[1920*1080],http://59.125.122.90:18531/.m3u8
29号[1920*1080],http://59.125.122.90:18529/.m3u8
1号[720*576],http://59.125.122.90:18534/.m3u8
4号[1920*1080],http://59.125.122.90:18537/.m3u8
2号[1920*1080],http://59.125.122.90:18535/.m3u8
3号[1920*1080],http://59.125.122.90:18536/.m3u8
7号[1920*1080],http://59.125.122.90:18540/.m3u8
8号[1920*1080],http://59.125.122.90:18541/.m3u8
6号[1920*1080],http://59.125.122.90:18539/.m3u8
10号[1920*1080],http://59.125.122.90:18543/.m3u8
15号[1920*1080],http://59.125.122.90:18548/.m3u8
22号[1920*1080],http://59.125.122.90:18555/.m3u8
25号[1920*1080],http://59.125.122.90:18558/.m3u8
24号[1920*1080],http://59.125.122.90:18557/.m3u8
27号[1920*1080],http://59.125.122.90:18560/.m3u8
30号[1920*1080],http://59.125.122.90:18563/.m3u8
4号[1920*1080],http://59.125.122.90:18568/.m3u8
2号[1920*1080],http://59.125.122.90:18566/.m3u8
5号[1920*1080],http://59.125.122.90:18569/.m3u8
7号[1920*1080],http://59.125.122.90:18571/.m3u8
9号[1920*1080],http://59.125.122.90:18573/.m3u8
12号[1920*1080],http://59.125.122.90:18576/.m3u8
13号[1920*1080],http://59.125.122.90:18577/.m3u8

804港湾59,#genre#
中视,rtmp://59.124.75.138:1935/sat/tv091
华视,rtmp://59.124.75.138:1935/sat/tv111
台视,rtmp://59.124.75.138:1935/sat/tv071
民视,rtmp://59.124.75.138:1935/sat/tv051
TVBS新闻,rtmp://59.124.75.138:1935/sat/tv551
TVBS欢乐,rtmp://59.124.75.138:1935/sat/tv421
有线18,rtmp://59.124.75.138:1935/sat/hk041
纬来育乐,rtmp://59.124.75.138:1935/sat/tv701
纬来体育,rtmp://59.124.75.138:1935/sat/tv721
纬来日本,rtmp://59.124.75.138:1935/sat/tv771
东森财经,rtmp://59.124.75.138:1935/sat/tv571
东森超视,rtmp://59.124.75.138:1935/sat/tv331
陌陌综合,rtmp://59.124.75.138:1935/sat/tv761
ELEVEN1,rtmp://59.124.75.138:1935/sat/tv731
ELEVEN2,rtmp://59.124.75.138:1935/sat/tv741
ELEVEN2,rtmp://59.124.75.138/sat/tv741
ELEVEN2,rtmp://59.124.75.138/sat/md051
ELEVEN2,rtmp://59.124.75.150/sat/tv741
ELTA体育1,rtmp://59.124.75.150/sat/md011
ELTA体育1,rtmp://59.124.75.138/sat/md011
ELTA体育2,rtmp://59.124.75.150/sat/md021
ELTA体育2,rtmp://59.124.75.138/sat/md021
ELTA体育3,rtmp://59.124.75.150/sat/md041
ELTA体育3,rtmp://59.124.75.138/sat/md041
MOMO综合,rtmp://59.124.75.138:1935/sat/tv761
MOMO综合,rtmp://59.124.75.138/sat/tv761
MOMO综合,rtmp://59.124.75.150/sat/tv761
TVBS欢乐,rtmp://59.124.75.138/sat/tv421
TVBS欢乐,rtmp://59.124.75.150/sat/tv421
TVBS新闻,rtmp://59.124.75.150/sat/tv551
TVBS新闻,rtmp://59.124.75.138/sat/tv551
博斯网球,rtmp://59.124.75.150/sat/md031
博斯网球,rtmp://59.124.75.138/sat/md031
博斯运动2,rtmp://59.124.75.138:1935/sat/md021
东森财经,rtmp://59.124.75.138/sat/tv571
东森财经新闻,rtmp://59.124.75.150/sat/tv571
华视,rtmp://59.124.75.138/sat/tv111
华视,rtmp://59.124.75.150/sat/tv111
民视,rtmp://59.124.75.138/sat/tv051
民视,rtmp://59.124.75.150/sat/tv051
台视,rtmp://59.124.75.150/sat/tv071
台视,rtmp://59.124.75.138/sat/tv071
纬来日本,rtmp://59.124.75.138/sat/tv771
纬来日本,rtmp://59.124.75.150/sat/tv771
纬来体育,rtmp://59.124.75.138/sat/tv721
纬来体育,rtmp://59.124.75.150/sat/tv721
纬来育乐,rtmp://59.124.75.150/sat/tv701
纬来育乐,rtmp://59.124.75.138/sat/tv701
中视,rtmp://59.124.75.150/sat/tv091
中视,rtmp://59.124.75.138/sat/tv091


804港湾61,#genre#
中天娱乐,http://61.219.170.95:18521/.m3u8
中天新闻,http://61.219.170.95:18513/.m3u8
浙江卫视,http://61.219.170.95:18534/.m3u8
亚洲旅游,http://61.219.170.95:18568/.m3u8
卫视中文台,http://61.219.170.95:18522/.m3u8
卫视电影台,http://61.219.170.95:18529/.m3u8
纬来综合,http://61.219.170.95:18540/.m3u8
纬来育乐,http://61.219.170.95:18541/.m3u8
纬来戏剧,http://61.219.170.95:18557/.m3u8
纬来日本,http://61.219.170.95:18524/.m3u8
台视,http://61.219.170.95:18543/.m3u8
厦门卫视,http://61.219.170.95:18531/.m3u8
人间卫视,,http://61.219.170.95:18561/.m3u8
年代MUCH,http://61.219.170.95:18558/.m3u8
民视新闻台,http://61.219.170.95:18563/.m3u8
龙华偶像,http://61.219.170.95:18573/.m3u8
龙华卡通,http://61.219.170.95:18600/.m3u8
龙华电影,http://61.219.170.95:18574/.m3u8
江苏卫视,http://61.219.170.95:8547/.m3u8
寰宇新闻台,http://61.219.170.95:18569/.m3u8
华龙戏剧,http://61.219.170.95:18507/.m3u8
湖南卫视,http://61.219.170.95:18536/.m3u8
海峡卫视,http://61.219.170.95:18533/.m3u8
国家地理TW,http://61.219.170.95:18501/.m3u8
凤凰资讯,http://61.219.170.95:18565/.m3u8
凤凰中文,http://61.219.170.95:18566/.m3u8
非凡商业,http://61.219.170.95:18510/.m3u8
东森YOYO,http://61.219.170.95:18508/.m3u8
东森新闻,http://61.219.170.95:18512/.m3u8
东森超视,http://61.219.170.95:18555/.m3u8
东风卫视,http://61.219.170.95:18560/.m3u8
东方卫视,http://61.219.170.95:18535/.m3u8
大爱,http://61.219.170.95:18567/.m3u8
八大综合台,http://61.219.170.95:18517/.m3u8
八大第一台,http://61.219.170.95:18539/.m3u8
STARWORLD,http://61.219.170.95:18504/.m3u8
Star World,http://61.219.170.95:18504/.m3u8
NHK,http://61.219.170.95:18525/.m3u8
MOMO综合,http://61.219.170.95:18576/.m3u8
CNBC,http://61.219.170.95:18551/.m3u8
CCTV-4,http://61.219.170.95:8532/.m3u8
CCTV-13,http://61.219.170.95:18537/.m3u8
AXN,http://61.219.170.95:18548/.m3u8
Animax,http://61.219.170.95:18550/.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

804港湾60,#genre#
卫视中文台,http://60.251.33.252:18522/.m3u8
纬来综合,http://60.251.33.252:18540/.m3u8
纬来育乐,http://60.251.33.252:18541/.m3u8
纬来体育,http://60.251.33.252:18509/.m3u8
台视,http://60.251.33.252:18543/.m3u8
人间卫视,http://60.251.33.252:18561/.m3u8
民视新闻台,http://60.251.33.252:18563/.m3u8
龙华戏剧,http://60.251.33.252:18513/.m3u8
龙华日韩,http://60.251.33.252:18551/.m3u8
江苏卫视,http://60.251.33.252:18547/.m3u8
凤凰中文,http://60.251.33.252:18580/.m3u8
凤凰,http://60.251.33.252:18581/.m3u8
东森戏剧,http://60.251.33.252:18538/.m3u8
东森财经新闻,http://60.251.33.252:18515/.m3u8
东风37,http://60.251.33.252:18560/.m3u8
大爱,http://60.251.33.252:18567/.m3u8
八大第一台,http://60.251.33.252:18539/.m3u8
starworld,http://60.251.33.252:18504/.m3u8
NHK,http://60.251.33.252:18525/.m3u8

亚洲,#genre#
sbs,mitv://fccs.word-tv.com:9906/626b614c000404ac0c23132e23ac6367
mbc,mitv://fccs.word-tv.com:9906/626b61a8000c30850c247ca5b35e020f
tvn,mitv://fccs.word-tv.com:9906/626b61e5000831810c2569e731f0dffc
JTBC,mitv://fccs.word-tv.com:9906/626b621a00034fb20c2637af441b9eed
JTBC_GOLF,mitv://fccs.word-tv.com:9906/626b622e000b83760c2687e9743aafcc
Mnet,mitv://fccs.word-tv.com:9906/626b62760007538f0c27a0176a4708f2
inet,mitv://fccs.word-tv.com:9906/626b62aa000376240c286a394144fa67
mbc sports,mitv://fccs.word-tv.com:9906/626b62d2000c2a870c2908b476057e9b
kbs1,mitv://fccs.word-tv.com:9906/626b63d50001600c0c2cf9a9c22671ac
kbs2 ,mitv://fccs.word-tv.com:9906/626b6b2a0004a5a20c499e87a5dddfc1
kbsdram,mitv://fccs.word-tv.com:9906/626b6b0c000c97e10c492b60c9e6b665
YTN,mitv://fccs.word-tv.com:9906/626b6b3f000bbb6f0c49f25f76d0e7ae
SPO TV ,mitv://fccs.word-tv.com:9906/626b6b70000f323d0c4ab2aafbabb633
SPO TV2 ,mitv://fccs.word-tv.com:9906/626b6b8d0005f70d0c4b21950a3625f2
OCN ,mitv://fccs.word-tv.com:9906/626b6ba1000a9f060c4b70e76cf38c79
cgv,mitv://fccs.word-tv.com:9906/626b6c930002c9c80c4f2035de97b6c4
mbn ,mitv://fccs.word-tv.com:9906/626b6ca3000601660c4f5f88ee8aa471
kbsjoy ,mitv://fccs.word-tv.com:9906/626b6cc6000e76740c4fea6afb20cdaa
NHK-G综合台,mitv://fccs.word-tv.com:9906/6263af600003da7a0818890d1c4df804
NHK-E教育,mitv://fccs.word-tv.com:9906/6263b02b00030580081ba1ce1d98224d
TBS,mitv://fccs.word-tv.com:9906/6263b06e0008704e081ca8e99ff0f421
フジテレビ,mitv://fccs.word-tv.com:9906/6263b26a000a9460082469d6539eed10
テレビ东京,mitv://fccs.word-tv.com:9906/6263b26a000a9460082469d6539eed10
日本テレビ,mitv://fccs.word-tv.com:9906/6263b2bc000763bd0825a955be8e315c
ABC朝日,mitv://fccs.word-tv.com:9906/6263b2d700079f90082612dc1ea0923e
テレビ大阪,mitv://fccs.word-tv.com:9906/6263b2f200011c5808267aa931edbb62
鉄道チャンネル,mitv://fccs.word-tv.com:9906/6263b67f0006730608345acf30c8550b
NEWS24,mitv://fccs.word-tv.com:9906/6263b69c000b1bc60834cd481bfab74d
FIGHTING TV サムライ,mitv://fccs.word-tv.com:9906/6263b6c1000aa98708355db3962f617a
アニマルプラネット,mitv://fccs.word-tv.com:9906/6263b9e4000d471308419f16f8b7ecbf
Disney XD Japan,mitv://fccs.word-tv.com:9906/6263b9ff000f138308420904b67dc9ce
スターチャンネル１,mitv://fccs.word-tv.com:9906/6263ba1c000df48208427a039443a422
スターチャンネル２,mitv://fccs.word-tv.com:9906/6263ba35000a41f60842dab86eb1b1b8
スターチャンネル３,mitv://fccs.word-tv.com:9906/6263ba4f0003ee8408433eaabfc2d499
スーパー！ドラマＴＶ ＨＤ,mitv://fccs.word-tv.com:9906/6263ba6900036e2f0843a419383e71a9
MONDO TV HD,mitv://fccs.word-tv.com:9906/6263ba8300099b9908440b3e8caee3c6
ゴルフネットワークHD,mitv://fccs.word-tv.com:9906/6263ba9c00019bed08446ada9642a1e6
ＢＢＣワールドニュース,mitv://fccs.word-tv.com:9906/6263bab7000419620844d4f5cc04e408
CNN/US HD,mitv://fccs.word-tv.com:9906/6263bad6000dd02508455089ee82ea3f
Music Japan TV HD,mitv://fccs.word-tv.com:9906/6263f32800006cf109214d6c10abb241
MTV HD,mitv://fccs.word-tv.com:9906/6263f34d000cbe8d0921e11bcd9ae757
MUSIC ON! TV,mitv://fccs.word-tv.com:9906/6263f37d000ec3d409229d2010e7fb4c
ヒストリーチャンネル™ HD,mitv://fccs.word-tv.com:9906/6263f3990008aff5092308f256029678
ＡＸＮ ＨＤ 海外ドラマ,mitv://fccs.word-tv.com:9906/6263f3b6000f0e4c09237bdb1b1a9c7d
AXNミステリー HD,mitv://fccs.word-tv.com:9906/6263f3d70005b5990923fa5e060ad42f
ナショナル ジオグラフィック チャンネル HD,mitv://fccs.word-tv.com:9906/6263f3f500069e6a09246fca711384a1
ＫＢＳ Ｗｏｒｌｄ ＨＤ,mitv://fccs.word-tv.com:9906/6263f44500038e930925a7810bee53ab
FOX HD,mitv://fccs.word-tv.com:9906/6263f45f000de69509260fb755770301
東映チャンネルＨＤ,mitv://fccs.word-tv.com:9906/6263f47f0001202009268972cfb9e898
ムービープラスＨＤ,mitv://fccs.word-tv.com:9906/6263f4b800057420092769360e24cba9
日テレG+ HD,mitv://fccs.word-tv.com:9906/6263f4d5000d11ea0927dc71009a8ac3
衛星劇場ＨＤ,mitv://fccs.word-tv.com:9906/6263f52a000e40e2092928c6650161b1
ＧＡOＲＡ　ＨＤ,mitv://fccs.word-tv.com:9906/6263f545000766f10929907dd1979bf7
ザ・シネマＨＤ,mitv://fccs.word-tv.com:9906/6263f56000078dbb0929f9ff860b259b
スカイ・A sports＋ ＨＤ,mitv://fccs.word-tv.com:9906/6263f57a00058727092a5f0b06915664
ディスカバリーチャンネル,mitv://fccs.word-tv.com:9906/6263f59400004a6f092ac3438bc45750
旅チャンネルＨＤ,mitv://fccs.word-tv.com:9906/6264ce480003e4670c79434fc22710ba
釣りビジョンＨＤ,mitv://fccs.word-tv.com:9906/626939f40003d6dc03b96362a9cd7a6d
ＷＯＷＯＷシネマ,mitv://fccs.word-tv.com:9906/62693a1b00002b2403b9faca61c33fc1
ＷＯＷＯＷライブ,mitv://fccs.word-tv.com:9906/62693a4800068b0e03baac33be46cd78
ＷＯＷＯＷプライム,mitv://fccs.word-tv.com:9906/62693a6d0009811603bb3d7db01e6f0c
テレ朝チャンネル１,mitv://fccs.word-tv.com:9906/62693aae0004970d03bc3a23d2d0ccad
テレ朝チャンネル２,mitv://fccs.word-tv.com:9906/62693a8e0006364a03bbbd8edca52fd5
ミュージック・エア,mitv://fccs.word-tv.com:9906/62693ad5000cbca703bcd4918f30a1b1
ＴＢＳチャンネル１,mitv://fccs.word-tv.com:9906/62693af500075f4303bd5032116ff95f
銀河,mitv://fccs.word-tv.com:9906/62693b1c00033d9303bde77bad287aef
フジテレビＮＥＸＴ,mitv://fccs.word-tv.com:9906/62693b410002191603be77b893b12387
フジテレビＯＮＥ,mitv://fccs.word-tv.com:9906/62693b76000b4fb203bf491c95a2f04d
フジテレビＴＷＯ,mitv://fccs.word-tv.com:9906/62693b92000ee9b803bfb7682964be08
J SPORTS 1,mitv://fccs.word-tv.com:9906/62693bb8000a631203c04aaf37cd8e88
J SPORTS 2,mitv://fccs.word-tv.com:9906/62693bdb0004012003c0d1c50f9e8e29
J SPORTS 3,mitv://fccs.word-tv.com:9906/62693bfe00003b9903c15986a1340f94
J SPORTS 4,mitv://fccs.word-tv.com:9906/62693c20000c2a0c03c1e164c32f251c
NHKBS1,mitv://fccs.word-tv.com:9906/62693c72000aa5af03c321500546bab5
NHK BS Premium,mitv://fccs.word-tv.com:9906/62693c9500057b0703c3a8b6296d58a1
BS日テレ,mitv://fccs.word-tv.com:9906/62693cbc000029a203c43fb142c01cdb
BS朝日,mitv://fccs.word-tv.com:9906/62693cde00029e3403c4c5229e92b136
BS-TBS,mitv://fccs.word-tv.com:9906/62693d2a000f275003c5f138e225dd0f
BSテレ東,mitv://fccs.word-tv.com:9906/62693d4d000ebdaa03c679d5761b2308
BS Sky PerfecTV!,mitv://fccs.word-tv.com:9906/62693d6e000a42ef03c6f9979f2a03e8
BS 11,mitv://fccs.word-tv.com:9906/62693d9b000d0b7b03c7aa15a4867b48

港澳,#genre#
港台電視31,mitv://ns2.hellotvvod.com:9906/bffa99798812479ea725065fec8c8f5e
港台电视32,mitv://ns2.hellotvvod.com:9906/ecd6cd624d2441ba9ed2b4f7a4291311
香港开电视,mitv://ns2.hellotvvod.com:9906/0f06816415d2451d969e519d05c64307
﻿翡翠台,mitv://ns2.hellotvvod.com:9906/f12530dbbe6746adbacf094396e29044
翡翠台(备),mitv://ns2.hellotvvod.com:9906/61ab74d2000c56d914e7a7702f0c341f  
J2,mitv://ns2.hellotvvod.com:9906/0f23e087ac2f48ed899aa5d2c9318de9
无线新闻台(备),mitv://ns2.hellotvvod.com:9906/503b55f07ee54bfcbd735f5b5317b74d
无线新闻台,mitv://ns2.hellotvvod.com:9906/477ca8b59d4d4540a817194978e61be3
无线财经·资讯台,mitv://ns2.hellotvvod.com:9906/dba2f67394c740c5835212b90fcb2229
ViuTVsix,mitv://ns2.hellotvvod.com:9906/e04c306f5a9f4146a76607365301098d
ViuTV,mitv://ns2.hellotvvod.com:9906/d2b63ec2d6ae4694927a3a677c3c0592
凤凰中文台,mitv://ns2.hellotvvod.com:9906/9f480217781e48318ce2c83519e642b7
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/7186e4e47b4743debef7e69b901686c5
凤凰香港台,mitv://ns2.hellotvvod.com:9906/d5ff765ffbc94f32b22d0ad25fa5eb7b
TVB星河(粤),mitv://ns2.hellotvvod.com:9906/83fa2095e9274420af05e462d597601a
阳光卫视,mitv://ns2.hellotvvod.com:9906/c2653e6d05504116bab1126cef2d5f3e
澳门-MACAU,mitv://ns2.hellotvvod.com:9906/a13c998178d0448fab5cd1f66c47fb89
澳门莲花,mitv://ns2.hellotvvod.com:9906/2473b92ff4be4486acd61e93ebd810c0
now新闻台,mitv://ns2.hellotvvod.com:9906/63c5cd9115474cf38d5b667850a71a86
now直播台,mitv://ns2.hellotvvod.com:9906/dc7f3b965bf9407faa31861c8d8d5b78
HKC电影台,mitv://ns2.hellotvvod.com:9906/a7ee9ed919344fae822161b7fe59e476
凤凰电影台,mitv://ns2.hellotvvod.com:9906/7eb5c8279eb24e92832af093b2bfbbf2
HKC新闻台,mitv://ns2.hellotvvod.com:9906/15ecaaffb0fa4f5280c82659be8feb79
HKC财经资讯台,mitv://ns2.hellotvvod.com:9906/6efc2d070b4541a9a79761184220a10f
HKC 18,mitv://ns2.hellotvvod.com:9906/8f1113fab7a9439d8ce29ecf16a3396d
HKC 603,mitv://ns2.hellotvvod.com:9906/535e55b0064f4e6992cd16b4f6cf3acf
HKC體育台,mitv://ns2.hellotvvod.com:9906/98c1ba14f58e45c69abce1d62b3411df
HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/447ff4bd6c0a41c28174a8e27fd6ef54
HKC综合娱乐台,mitv://ns2.hellotvvod.com:9906/639894b5f94a4adda5042a550e3dd51f
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/f40d30c06c1a473db5c6e9760158b32c
TVB经典台,mitv://ns2.hellotvvod.com:9906/f56326e07da747c3aa631e17a96a70ea
Thrill,mitv://ns2.hellotvvod.com:9906/b2b7f90bc09940d58a551cb7a17ab0d8
明珠台,mitv://ns2.hellotvvod.com:9906/ecaedda5c6d0418dbb574071787e25b9
18台,mitv://ns2.hellotvvod.com:9906/d008280d709644d98456cc3fd2acdcd1
爆谷星影台,mitv://ns2.hellotvvod.com:9906/f65d0dc4a86c49ba84f8c466103ce3be
美亚电影台(粤语),mitv://ns2.hellotvvod.com:9906/a2cf0007ddc44e6abc21090e0d4c07de
Hands Up,mitv://ns2.hellotvvod.com:9906/c79571517a594f0692c0e0b9a9eba11f
粤语片台,mitv://ns2.hellotvvod.com:9906/646e22af9e9f40beade0419c3aeab322
亚洲剧台,mitv://ns2.hellotvvod.com:9906/389f0f1540d443568ee0d25fab180ac2
功夫台,mitv://ns2.hellotvvod.com:9906/11779bf35d0d4bde86a0339d17c7c347
爆谷台,mitv://ns2.hellotvvod.com:9906/3992d25f44ba46dda4de97c8801ffad7
台湾,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/c1a6d29a426a4cbabb1c2d0a09c7222f
民视,mitv://ns2.hellotvvod.com:9906/a7012db2192842388b789d414f6fbd8f
人间卫视,mitv://ns2.hellotvvod.com:9906/9b616c6e68d3483aa838ee20eb95bbf5
台视,mitv://ns2.hellotvvod.com:9906/bf37c27a348946beb920bde2759ea123
大爱,mitv://ns2.hellotvvod.com:9906/b419241d24d540de9107a42d5185113f
中视,mitv://ns2.hellotvvod.com:9906/5fbfdc4064274b6b8a73975923dd4857
霹雳台湾台,mitv://ns2.hellotvvod.com:9906/8d3f454657114644b5cf03f003d5038e
华视,mitv://ns2.hellotvvod.com:9906/f786ce78d9704648a8a1c941ad288b68
公视,mitv://ns2.hellotvvod.com:9906/6094c51c44f54d709a62da226cb18d6c
好消息,mitv://ns2.hellotvvod.com:9906/cc94bd284afd4e98847bf4f57f2ce3e7
